sep=;
category;technical_unit;mark;model;equipment_level;eps_lad_number;price;source;metadata
Traktori;Lauksaimniecības traktors;NEW HOLLAND;T 6.160 EC;Bāzes;TR-01-0000897;97000.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11371&page=43;{'aprikojuma_apraksts': 'Dzinēja reģistrējamā jauda 150 zs, 8 LED darba gaismas, priekšējā uzkare, auto transmisijas funkcija', 'dzinejs_jauda_zs': 150.0, 'dzinejs_cilindru_skaits': 6.0, 'ritenu_formula': 'kāpurķēžu', 'transmisija_parnesumu_skaits_uz_prieksu': 16.0, 'transmisija_parnesumu_skaits_atpakal': 16.0, 'transmisija_bezpakapju': 'Nē', 'hidrosukna_razigums_l_min': 121.0, 'uzkares_celtspeja_kg': 7864.0}
Mēslošanas un augu aizsardzības tehnika;Smidzinātājs;AMAZONE;UX 4200 SPECIAL 24M;Premium;MA-01-0000660;138300.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=10981&page=43;{'aprikojuma_apraksts': 'Tīrā ūdens tvertnes tilpums 550 l, tvertnes līmeņrādis, 1/2 stieņa salikšana smidzināšanai,', 'nepieciesama_maksimala_traktora_jauda_zs': 115.0, 'darba_platums_m': 24.0, 'tvertnes_tilpums_l': 4600.0, 'stiena_sekciju_skaits_gab': 7.0, 'tips': 'pašgājējs'}
Mēslošanas un augu aizsardzības tehnika;Smidzinātājs;AMAZONE;UG 3000 18M;Premium;MA-01-0000726;81300.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11060&page=43;{'aprikojuma_apraksts': 'Tīrā ūdens tvertnes tilpums 400 l, 1/2 stieņa salikšana smidzināšanai, Gatavs datrbam ar GPS sekciju kontroli un precīzajā laukkopībā.', 'nepieciesama_maksimala_traktora_jauda_zs': 100.0, 'darba_platums_m': 18.0, 'tvertnes_tilpums_l': 3200.0, 'stiena_sekciju_skaits_gab': 7.0, 'tips': 'pašgājējs'}
Lopbarības sagatavošanas tehnika;Pļaujmašīna;PRONAR;PDT260;Bāzes;LS-02-0000464;7620.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11647&page=43;{'aprikojuma_apraksts': 'Kardāns komplektā, 6 darba diski, jūgvārpstas apgriezieni 540, pļaujmašīnas centrālā uzkabe - labākai reljefa kopēšanai.', 'darba_platums_m': 2.6, 'nepieciesama_maksimala_traktora_jauda_zs': 45.0, 'griezejaparata_veids': 'izkapts', 'tips': 'nezāļu', 'pievienosanas_veids_traktoram': 'pašgājēja', 'zales_apstrade': 'bez zāles apstrādes'}
Precīzās tehnoloģijas;GPS uztvērējs;JOHN DEERE;SF6000;Bāzes;PT-02-0000139;3200.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11648&page=43;{'aprikojuma_apraksts': 'SF6000 GPS uztvērējs ar SF1 signālu', 'signala_precizitate': 'RTK', 'monitora_izmers_pa_diogonali_collas': 0.0, 'montazas_veids': 'Pārvietojams'}
Traktori;Lauksaimniecības traktors;NEW HOLLAND;T 6.155 EC;Bāzes;TR-01-0000896;93000.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11370&page=43;{'aprikojuma_apraksts': 'Dzinēja reģistrējamā jauda 140 zs, hidrosūkņa jauda 121 l/min., 8 LED darba gaismas, priekšējā uzkare, lifta sakabe', 'dzinejs_jauda_zs': 140.0, 'dzinejs_cilindru_skaits': 4.0, 'ritenu_formula': 'kāpurķēžu', 'transmisija_parnesumu_skaits_uz_prieksu': 16.0, 'transmisija_parnesumu_skaits_atpakal': 16.0, 'transmisija_bezpakapju': 'Nē', 'hidrosukna_razigums_l_min': 121.0, 'uzkares_celtspeja_kg': 7864.0}
Lopbarības sagatavošanas tehnika;Pļaujmašīna;PRONAR;PDF340;Bāzes;LS-02-0000465;10850.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11650&page=43;{'aprikojuma_apraksts': 'Kardāns komplektā, jūgvārpstas agriezieni 1000, 8 darba diski, vāla platums 140-180cm,', 'darba_platums_m': 3.4, 'nepieciesama_maksimala_traktora_jauda_zs': 80.0, 'griezejaparata_veids': 'izkapts', 'tips': 'nezāļu', 'pievienosanas_veids_traktoram': 'pašgājēja', 'zales_apstrade': 'bez zāles apstrādes'}
Mēslošanas un augu aizsardzības tehnika;Smidzinātājs;FENDT;655/30M/6000;Premium;MA-01-0000812;420000.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11639&page=43;{'aprikojuma_apraksts': '7.4 l dzinējs, Dzinēja jauda 272 zs, CVT transmisija, Vadības svira un roku balsts, 10,4 collu vadības ekrāns, Fendt VisionCab kabīne ,Centrbēdzes sūknis 785 l/min', 'nepieciesama_maksimala_traktora_jauda_zs': 0.0, 'darba_platums_m': 30.0, 'tvertnes_tilpums_l': 6000.0, 'stiena_sekciju_skaits_gab': 60.0, 'tips': 'pašgājējs'}
Mēslošanas un augu aizsardzības tehnika;Smidzinātājs;FENDT;655/24M/6000;Premium;MA-01-0000811;410000.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11638&page=43;{'aprikojuma_apraksts': '7.4 l dzinējs, Dzinēja jauda 272 zs, CVT transmisija, Vadības svira un roku balsts, 10,4 collu vadības ekrāns, Fendt VisionCab kabīne ,Centrbēdzes sūknis 785 l/min', 'nepieciesama_maksimala_traktora_jauda_zs': 0.0, 'darba_platums_m': 24.0, 'tvertnes_tilpums_l': 6000.0, 'stiena_sekciju_skaits_gab': 48.0, 'tips': 'pašgājējs'}
Mēslošanas un augu aizsardzības tehnika;Smidzinātājs;FENDT;655/36M/6000;Premium;MA-01-0000813;425000.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11640&page=43;{'aprikojuma_apraksts': '7.4 l dzinējs, Dzinēja jauda 272 zs, CVT transmisija, Vadības svira un roku balsts, 10,4 collu vadības ekrāns, Fendt VisionCab kabīne ,Centrbēdzes sūknis 785 l/min', 'nepieciesama_maksimala_traktora_jauda_zs': 0.0, 'darba_platums_m': 36.0, 'tvertnes_tilpums_l': 6000.0, 'stiena_sekciju_skaits_gab': 72.0, 'tips': 'pašgājējs'}
Mēslošanas un augu aizsardzības tehnika;Smidzinātājs;FENDT;665/24M/6000;Premium;MA-01-0000814;430000.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11641&page=43;{'aprikojuma_apraksts': '7.4 l dzinējs, Dzinēja jauda 307 zs, CVT transmisija, Vadības svira un roku balsts, 10,4 collu vadības ekrāns, Fendt VisionCab kabīne, Centrbēdzes sūknis 785 l/min', 'nepieciesama_maksimala_traktora_jauda_zs': 0.0, 'darba_platums_m': 24.0, 'tvertnes_tilpums_l': 6000.0, 'stiena_sekciju_skaits_gab': 48.0, 'tips': 'pašgājējs'}
Mēslošanas un augu aizsardzības tehnika;Smidzinātājs;FENDT;665/30M/6000;Premium;MA-01-0000815;435000.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11642&page=43;{'aprikojuma_apraksts': '7.4 l dzinējs, Dzinēja jauda 307 zs, CVT transmisija, Vadības svira un roku balsts, 10,4 collu vadības ekrāns, Fendt VisionCab kabīne, Centrbēdzes sūknis 785 l/min', 'nepieciesama_maksimala_traktora_jauda_zs': 0.0, 'darba_platums_m': 30.0, 'tvertnes_tilpums_l': 6000.0, 'stiena_sekciju_skaits_gab': 60.0, 'tips': 'pašgājējs'}
Mēslošanas un augu aizsardzības tehnika;Smidzinātājs;FENDT;665/36M/6000;Premium;MA-01-0000816;440000.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11643&page=44;{'aprikojuma_apraksts': '7.4 l dzinējs, Dzinēja jauda 307 zs, CVT transmisija, Vadības svira un roku balsts, 10,4 collu vadības ekrāns, Fendt VisionCab kabīne, Centrbēdzes sūknis 785 l/min', 'nepieciesama_maksimala_traktora_jauda_zs': 0.0, 'darba_platums_m': 36.0, 'tvertnes_tilpums_l': 6000.0, 'stiena_sekciju_skaits_gab': 72.0, 'tips': 'pašgājējs'}
Lopbarības sagatavošanas tehnika;Rituļu prese;MASSEY FERGUSON;RB 4180V XTRA;Vidējais;LS-06-0000144;67500.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11651&page=44;{'aprikojuma_apraksts': '5 zaru rindas pacēlājam, V-veida padeves rotors, 25 naži smalcinātājam, HydroFlex - nolaižama grīda, izkraušanas rampa, automātiska ķēžu eļļošana, darba bremzes.', 'nepieciesama_maksimala_traktora_jauda_zs': 100.0, 'pacelaja_platums_m': 2.25, 'preses_konstrukcija': 'bez smalcinātāja', 'presesanas_kamera': 'Siksnas/līstes', 'ritula_izmeri_m_platums': 1.23, 'ritula_izmeri_m_diametrs': 1.8}
Precīzās tehnoloģijas;GPS uztvērējs;PLM;XCN1060NAV900 EZPP RTX ISOBUS;Vidējais;PT-02-0000141;14300.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11652&page=44;{'aprikojuma_apraksts': 'XCN1060 skārienjūtīgs displejs, NAV900 antena ar RTX korekcijas signālu, un ISOBUS vadību.', 'signala_precizitate': 'RTK', 'monitora_izmers_pa_diogonali_collas': 10.0, 'montazas_veids': 'Pārvietojams'}
Lopbarības sagatavošanas tehnika;Vālotājs/ārdītājs;PRONAR;ZKP800;Bāzes;LS-03-0000253;17780.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11657&page=44;{'aprikojuma_apraksts': 'Darba platums 7-8 metri, vāla veidošana pa vidu, komplektā kardāns, uz katra rotora 6 tandēma atbalsta rati', 'darba_platums_m': 8.0, 'rotoru_skaits': 2.0, 'nepieciesama_maksimala_traktora_jauda_zs': 80.0, 'darbibas_princips': 'ārdītājs', 'pievienosanas_veids_traktoram': 'piekabināms'}
Mēslošanas un augu aizsardzības tehnika;Minerālmēslu un kaļķa izkliedētājs;KUHN;AXIS 40.2 H EMC W ISOBUS;Vidējais;MA-02-0000297;41960.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11658&page=44;{'aprikojuma_apraksts': 'Elektroniskā masas kontroles sistēma ar izkliedes devas noteikšanu katram diskam atsevišķi, lēngaitas maisītājs, transporta gaismas, dubļusargi, tvertnes pārsegs, kāpnes sānos,, svaru sensori', 'minimalais_darba_platums_m': 12.0, 'maksimalais_darba_platums_m': 42.0, 'tvertnes_tilpums_l': 3200.0, 'darbibas_princips': 'Hidraulisks', 'pievienosanas_veids_traktoram': 'pašgājējs', 'pilna_masa_kg': 447.0}
Precīzās tehnoloģijas;GPS uztvērējs;PLM;AUTOPILOT NH392 RTX AGR;Vidējais;PT-02-0000142;9132.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11655&page=44;{'aprikojuma_apraksts': 'Navigācijas sistēmas komplekts CNH traktoriem ar AGR sagatavi. NH392 antena ar RTX korekcijas signālu. NAV3 kontrolieris', 'signala_precizitate': 'RTK', 'monitora_izmers_pa_diogonali_collas': 10.0, 'montazas_veids': 'Pārvietojams'}
Fermu aprīkojums un iekārtas;Dzīvnieku labturības aprīkojums;TUBE -VENT;TUBE -VENT;Vidējais;FA-16-0000137;11700.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11659&page=44;{'aprikojuma_apraksts': '2 Tube vent sistēma- ventilācijas kanāls 64,2m garumā,diametrs Ø76cm Montāžas materiāli 2 Ventilatori V6E63 (220V) ar restes aizsardzības režģi', 'kopeja_nominala_jauda_kw': 1.12}
Sējumu un stādījumu kopšanas tehnika;Mulčeris;TEHNOS;MB 220 LW;Bāzes;SK-05-0000340;7544.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11660&page=44;{'aprikojuma_apraksts': 'Kardāns komplektā, nobīde uz sānu grāvmalu pļaušanai  +90°/- 60°, veserīši 1,4 kg', 'darba_platums_m': 2.0, 'nepieciesama_maksimala_traktora_jauda_zs': 100.0, 'rotoru_skaits': 1.0, 'griezejaparata_tips': 'Cits', 'pievienosanas_veids_traktoram': 'piekabināms', 'pilna_masa_kg': 1004.0}
Traktori;Lauksaimniecības traktors;NEW HOLLAND;T 6.145 EC;Bāzes;TR-01-0000895;91000.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11369&page=44;{'aprikojuma_apraksts': 'Dzinēja reģistrējamā jauda 131 zs, 3 pāri hidroizvadi aizmugurē, priekšējā uzkare, priekšējā tilta amortizācija', 'dzinejs_jauda_zs': 131.0, 'dzinejs_cilindru_skaits': 4.0, 'ritenu_formula': 'kāpurķēžu', 'transmisija_parnesumu_skaits_uz_prieksu': 16.0, 'transmisija_parnesumu_skaits_atpakal': 16.0, 'transmisija_bezpakapju': 'Nē', 'hidrosukna_razigums_l_min': 121.0, 'uzkares_celtspeja_kg': 7864.0}
Ražas novākšanas tehnika;Graudaugu kombains;NEW HOLLAND;CX 6.80 STAGE V;Bāzes;RN-01-0000332;250000.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11342&page=44;{'aprikojuma_apraksts': 'Dzinēja nominālā jauda 279 zs, 6 salmu kratītāji, zudumu sensori no sietiem un kratītājiem, visu līmeņu hedera kopēšana', 'motora_maksimala_jauda_zs': 313.0, 'hedera_platums_m': 6.1, 'hedera_tips': 'lentas', 'graudu_tvertnes_tilpums_l': 9300.0, 'kulsanas_veids': 'Rotora', 'gaitas_iekarta': 'Ķēdes'}
Ražas novākšanas tehnika;Graudaugu kombains;NEW HOLLAND;TC 5.90 STAGEV;Bāzes;RN-01-0000331;205000.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11340&page=44;{'aprikojuma_apraksts': 'Dzinēja nominālā jauda 238 zs, 5 salmu kratītāji, priekšējās riepas 800 mm, hedera kopēšana, aprīkots ar rotācijas seperatoru', 'motora_maksimala_jauda_zs': 258.0, 'hedera_platums_m': 5.48, 'hedera_tips': 'lentas', 'graudu_tvertnes_tilpums_l': 6400.0, 'kulsanas_veids': 'Rotora', 'gaitas_iekarta': 'Ķēdes'}
Sējas un stādāmā tehnika;Sējmašīna;KUHN;ESPRO 4000RC;Vidējais;ST-01-0000809;145995.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11656&page=44;{'aprikojuma_apraksts': 'ISOBUS vadība, sējas rindstarpu attālums 15.38 cm, ātruma radars, hidrauliska ventilatora piedziņa, 32 priekšapstrādes diski 460 mm, 13 atbalsta riteņi 900x215', 'darba_platums_m': 4.0, 'nepieciesama_maksimala_traktora_jauda_zs': 180.0, 'tvertnes_tilpums_l_seklas': 2400.0, 'tvertnes_tilpums_l_mineralmeslu': 1600.0, 'darbibas_princips': 'mehāniskā', 'sesanas_iespejas': ['sēkla', 'min. mēsli'], 'pievienosanas_veids_traktoram': 'piekabināma'}
Mēslošanas un augu aizsardzības tehnika;Smidzinātājs;AMAZONE;UG 3000 24M;Premium;MA-01-0000732;87500.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11066&page=44;{'aprikojuma_apraksts': 'Tīrā ūdens tvertnes tilpums 200 l, 1/2 stieņa salikšana smidzināšanai, Gatavs datrbam ar GPS sekciju kontroli un precīzajā laukkopībā.', 'nepieciesama_maksimala_traktora_jauda_zs': 100.0, 'darba_platums_m': 24.0, 'tvertnes_tilpums_l': 3200.0, 'stiena_sekciju_skaits_gab': 7.0, 'tips': 'pašgājējs'}
Mēslošanas un augu aizsardzības tehnika;Smidzinātājs;AMAZONE;UG 3000 24M;Vidējais;MA-01-0000731;63400.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11065&page=44;{'aprikojuma_apraksts': 'Tīrā ūdens tvertnes tilpums 400 l, Gatavs datrbam ar GPS sekciju kontroli un precīzajā laukkopībā.', 'nepieciesama_maksimala_traktora_jauda_zs': 100.0, 'darba_platums_m': 24.0, 'tvertnes_tilpums_l': 3200.0, 'stiena_sekciju_skaits_gab': 7.0, 'tips': 'pašgājējs'}
Mēslošanas un augu aizsardzības tehnika;Minerālmēslu un kaļķa izkliedētājs;AMAZONE;ZG-B 8200 DRIVE;Bāzes;MA-02-0000268;79800.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=10874&page=44;{'aprikojuma_apraksts': 'Izkliedes disku piedziņa mehāniska no traktora jūgvārpstas. Gatavs darbam ar lauku kartēm.', 'minimalais_darba_platums_m': 10.0, 'maksimalais_darba_platums_m': 36.0, 'tvertnes_tilpums_l': 8200.0, 'darbibas_princips': 'Hidraulisks', 'pievienosanas_veids_traktoram': 'pašgājējs', 'pilna_masa_kg': 3500.0}
Augsnes apstrādes tehnika un iekārtas;Ecēšas;DUVELSDORF;GREEN.RAKE COMBI 6M;Vidējais;AA-04-0000178;24635.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11664&page=44;{'aprikojuma_apraksts': '3 zaru rindas, zaru diametrs 10mm, aprīkota ar sīksēklu sējmašīnu un Cambridge veltni, hidrauliski salokāmas', 'nepieciesama_maksimala_traktora_jauda_zs': 180.0, 'darba_platums_m': 6.0, 'pievienosanas_veids_traktoram': 'piekabināmas', 'pilna_masa_kg': 2900.0}
Mēslošanas un augu aizsardzības tehnika;Minerālmēslu un kaļķa izkliedētājs;AMAZONE;ZA-TS 2600 SUPER PROFIS TRONIC;Bāzes;MA-02-0000288;26500.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11540&page=44;{'aprikojuma_apraksts': 'Izsējas daudzums līdz 650kg/min, izkliedes disku piedziņa mehāniska, tents.', 'minimalais_darba_platums_m': 15.0, 'maksimalais_darba_platums_m': 24.0, 'tvertnes_tilpums_l': 2600.0, 'darbibas_princips': 'Hidraulisks', 'pievienosanas_veids_traktoram': 'pašgājējs', 'pilna_masa_kg': 528.0}
Mēslošanas un augu aizsardzības tehnika;Smidzinātājs;AMAZONE;UF 2002 15M;Bāzes;MA-01-0000759;52000.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11094&page=44;{'aprikojuma_apraksts': 'Tīrā ūdens tvertnes tilpums 350l, 1/2 stieņa salikšana smidzināšanai, bezapkopes šarnīri stieņa locījuma vietās, Gatavs datrbam ar GPS sekciju kontroli un precīzajā laukkopībā.', 'nepieciesama_maksimala_traktora_jauda_zs': 137.0, 'darba_platums_m': 18.0, 'tvertnes_tilpums_l': 2125.0, 'stiena_sekciju_skaits_gab': 7.0, 'tips': 'pašgājējs'}
Augsnes apstrādes tehnika un iekārtas;Rugaines kultivators;AMAZONE;CENIUS 4003 SUPER;Premium;AA-07-0000485;42100.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11604&page=44;{'aprikojuma_apraksts': 'Darba dziļums līdz 25cm, C -Mix-Super zari ar 600kg pārslodzes automātisko atsperu aizsardzību, hidrauliska darba dziļuma regulēšana.', 'nepieciesama_maksimala_traktora_jauda_zs': 160.0, 'darba_platums_m': 4.0, 'pievienosanas_veids_traktoram': 'piekabināms', 'pilna_masa_kg': 2402.0}
Mēslošanas un augu aizsardzības tehnika;Šķidrmēslu cisterna;JOSKIN;MODULO 2 18000 MEB;Vidējais;MA-04-0000088;115100.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11386&page=44;{'aprikojuma_apraksts': 'Divas asis, precīzas šķidrmēslu iestrādes agregāts SOLODISC ar darba platumu 6,02m, tvertne abpusēji cinkota.', 'tilpums_m3': 17.13, 'kravnesiba_t': 18.0, 'izkliedesana': 'inžektors'}
Mēslošanas un augu aizsardzības tehnika;Organisko mēslu izkliedētājs;UNIA;TYTAN 10 TD PREMIUM;Bāzes;MA-03-0000116;31500.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11672&page=45;{'aprikojuma_apraksts': 'Divi vertikāli izkliedes ruļļi organisko mēslu, kūdras un kaļķa izkliedei, darba platums 8-12 m, grīdas transportiera piedziņa -hidrauliska, Izkliedes ruļļu piedziņa -mehāniska. Kardāns.', 'nepieciesama_maksimala_traktora_jauda_zs': 100.0, 'ietilpiba_m3': 12.0, 'kliedetajrullu_novietojums': 'vertikāls', 'pilna_masa_kg': 3200.0}
Augsnes apstrādes tehnika un iekārtas;Rugaines kultivators;UNIA;CROSS S 4;Premium;AA-07-0000484;22540.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11578&page=45;{'aprikojuma_apraksts': 'Bezdelīgveida zari 3 rindās, Zaru skaits-13 gb. Atsperu pretakmeņu aizsardzība., Viena rinda diski diam 460 mm. Katra diska kājas pretakmeņu aizsardzība. Aizmugurē veltnis . Sīksēklu sējmašīna ar GPS.', 'nepieciesama_maksimala_traktora_jauda_zs': 200.0, 'darba_platums_m': 4.0, 'pievienosanas_veids_traktoram': 'piekabināms', 'pilna_masa_kg': 2720.0}
Kravu transportēšanas tehnika;Piekabe;PRONAR;PT 512;Vidējais;KT-01-0000507;22630.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11674&page=45;{'aprikojuma_apraksts': 'Trīspusēji izgāžama. Otrā bortu rinda 80 cm . Graudu lūka aizmugures bortā, Divkontūru pneimo bremzes , platforma , tents, sakabe otras piekabes vilkšanai.', 'ietilpiba_m3': 15.4, 'tips': 'dzīvnieku pārvadāšanas', 'asu_skaits_gab': 2.0, 'pilna_masa_kg': 16000.0}
Kravu transportēšanas tehnika;Piekabe;PRONAR;T 663/1;Vidējais;KT-01-0000508;18250.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11675&page=45;{'aprikojuma_apraksts': 'Trīspusēji izgāžama.2 kontūru gaisa bremzes, bortu augstums 600 + 600 mm, riepu izmērs 15.0/70-18,  hidrauliskā atbalsta pēda, tents , operatora platforma, sakabes ierīce otrai piekabei', 'ietilpiba_m3': 11.8, 'tips': 'dzīvnieku pārvadāšanas', 'asu_skaits_gab': 2.0, 'pilna_masa_kg': 12000.0}
Sējas un stādāmā tehnika;Sējmašīna;UNIA;AMBER 3000/3;Vidējais;ST-01-0000810;56950.0;https://eps.lad.gov.lv/show_etk_public?action=index&controller=catalog_entries_public&id=11676&page=45;{'aprikojuma_apraksts': 'Priekšapstrādes diski 460 mm divās rindās, riepu veltnis , sējas diski diam 400 mm, riepu veltnis , aizrausējzari. Hidrauliski marķieri. Tehnoloģiskās sliedes vadības pults. Dīstele ar pakotājriteņiem', 'darba_platums_m': 3.0, 'nepieciesama_maksimala_traktora_jauda_zs': 140.0, 'tvertnes_tilpums_l_seklas': 3000.0, 'tvertnes_tilpums_l_mineralmeslu': 0.0, 'darbibas_princips': 'mehāniskā', 'sesanas_iespejas': ['sēkla', 'sīksēklu aprīkojums'], 'pievienosanas_veids_traktoram': 'piekabināma'}
